age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
30,student,single,Tertiary,no,25.0,yes,no,unknown,5,may,89.0,2,-1.0,0,Unknow,no
37,Management,single,Tertiary,no,600.0,yes,no,unknown,5,may,152.0,1,-1.0,0,Unknow,no
39,Administrative,divorced,Secondary,no,-349.0,yes,no,unknown,5,may,611.0,2,-1.0,0,Unknow,no
41,blue-collar,married,Primary,no,183.0,yes,yes,unknown,5,may,110.0,2,-1.0,0,Unknow,no
40,blue-collar,married,Primary,no,0.0,yes,no,unknown,5,may,463.0,1,-1.0,0,Unknow,no
42,Management,single,Tertiary,no,0.0,yes,yes,unknown,5,may,562.0,2,-1.0,0,Unknow,yes
40,blue-collar,divorced,Primary,no,0.0,yes,no,unknown,5,may,962.0,1,-1.0,0,Unknow,no
57,technician,married,Secondary,no,1078.0,yes,no,unknown,5,may,10.0,4,-1.0,0,Unknow,no
56,entrepreneur,divorced,Secondary,no,155.0,no,no,unknown,5,may,118.0,3,-1.0,0,Unknow,no
37,Administrative,married,Secondary,no,190.0,yes,no,unknown,5,may,92.0,2,-1.0,0,Unknow,no
59,Retired,married,Secondary,no,319.0,yes,no,unknown,5,may,143.0,3,-1.0,0,Unknow,no
39,Services,divorced,Secondary,no,-185.0,yes,no,unknown,5,may,189.0,3,-1.0,0,Unknow,no
49,Services,married,Secondary,no,47.0,no,no,unknown,5,may,234.0,2,-1.0,0,Unknow,no
38,Services,single,Secondary,no,570.0,yes,no,unknown,5,may,75.0,2,-1.0,0,Unknow,no
36,Self-employed,married,Tertiary,no,19.0,no,no,unknown,5,may,189.0,2,-1.0,0,Unknow,no
50,blue-collar,married,Primary,no,61.0,yes,no,unknown,5,may,621.0,3,-1.0,0,Unknow,no
41,Administrative,married,Secondary,no,-62.0,yes,yes,unknown,5,may,55.0,2,-1.0,0,Unknow,no
54,technician,married,Tertiary,no,258.0,no,no,unknown,5,may,310.0,4,-1.0,0,Unknow,no
58,blue-collar,married,Primary,no,76.0,yes,no,unknown,5,may,156.0,2,-1.0,0,Unknow,no
30,blue-collar,single,Secondary,no,0.0,yes,no,unknown,5,may,5.0,2,-1.0,0,Unknow,no
33,Administrative,single,Secondary,no,352.0,yes,no,unknown,5,may,225.0,2,-1.0,0,Unknow,no
47,Administrative,married,Secondary,no,368.0,yes,no,unknown,5,may,125.0,2,-1.0,0,Unknow,no
50,technician,single,Tertiary,no,339.0,yes,no,unknown,5,may,2.0,3,-1.0,0,Unknow,no
32,blue-collar,married,Secondary,no,1331.0,yes,no,unknown,5,may,286.0,2,-1.0,0,Unknow,no
40,Self-employed,married,Secondary,no,672.0,yes,no,unknown,5,may,164.0,2,-1.0,0,Unknow,no
37,Management,married,Tertiary,no,58.0,yes,no,unknown,5,may,98.0,2,-1.0,0,Unknow,no
54,technician,single,Unknown,no,447.0,yes,no,unknown,5,may,742.0,2,-1.0,0,Unknow,no
24,student,single,Secondary,no,423.0,yes,no,unknown,5,may,226.0,3,-1.0,0,Unknow,no
54,Management,married,Tertiary,no,0.0,no,no,unknown,5,may,120.0,2,-1.0,0,Unknow,no
34,technician,married,Secondary,no,19.0,yes,no,unknown,5,may,362.0,4,-1.0,0,Unknow,no
56,technician,divorced,Primary,no,13.0,yes,no,unknown,5,may,357.0,2,-1.0,0,Unknow,no
31,blue-collar,single,Secondary,no,3.0,yes,no,unknown,5,may,200.0,2,-1.0,0,Unknow,no
24,student,single,Secondary,no,82.0,yes,no,unknown,5,may,204.0,2,-1.0,0,Unknow,no
42,blue-collar,divorced,Primary,no,28.0,yes,no,unknown,5,may,126.0,3,-1.0,0,Unknow,no
57,technician,married,Secondary,no,792.0,yes,no,unknown,5,may,65.0,2,-1.0,0,Unknow,no
42,blue-collar,married,Unknown,no,408.0,yes,no,unknown,5,may,107.0,2,-1.0,0,Unknow,no
51,Administrative,married,Secondary,no,531.0,yes,no,unknown,5,may,267.0,2,-1.0,0,Unknow,no
57,Retired,married,Secondary,no,211.0,yes,no,unknown,5,may,248.0,2,-1.0,0,Unknow,no
36,Services,single,Secondary,no,62.0,yes,no,unknown,5,may,215.0,2,-1.0,0,Unknow,no
53,Services,married,Unknown,no,257.0,yes,no,unknown,5,may,209.0,2,-1.0,0,Unknow,no
50,technician,married,Secondary,no,1234.0,yes,no,unknown,5,may,205.0,2,-1.0,0,Unknow,no
54,Management,married,Tertiary,no,313.0,yes,no,unknown,5,may,83.0,2,-1.0,0,Unknow,no
55,blue-collar,married,Secondary,no,89.0,yes,no,unknown,5,may,106.0,3,-1.0,0,Unknow,no
44,blue-collar,married,Secondary,no,129.0,yes,yes,unknown,5,may,189.0,2,-1.0,0,Unknow,no
43,Management,married,Unknown,no,0.0,yes,no,unknown,5,may,105.0,2,-1.0,0,Unknow,no
56,Administrative,married,Secondary,no,353.0,yes,no,unknown,5,may,106.0,2,-1.0,0,Unknow,no
54,technician,married,Unknown,no,851.0,yes,no,unknown,5,may,108.0,2,-1.0,0,Unknow,no
55,Services,divorced,Primary,no,96.0,yes,yes,unknown,5,may,311.0,2,-1.0,0,Unknow,no
37,Services,divorced,Secondary,no,398.0,yes,yes,unknown,5,may,214.0,2,-1.0,0,Unknow,no
33,Administrative,single,Tertiary,no,193.0,no,no,unknown,5,may,132.0,2,-1.0,0,Unknow,no
46,Administrative,married,Secondary,no,-358.0,yes,no,unknown,5,may,358.0,2,-1.0,0,Unknow,no
36,blue-collar,married,Secondary,no,539.0,yes,yes,unknown,5,may,453.0,2,-1.0,0,Unknow,no
51,technician,single,Secondary,no,0.0,yes,no,unknown,5,may,364.0,2,-1.0,0,Unknow,no
40,Retired,single,Primary,no,0.0,no,no,unknown,5,may,136.0,2,-1.0,0,Unknow,no
42,blue-collar,married,Secondary,no,490.0,yes,no,unknown,5,may,386.0,2,-1.0,0,Unknow,no
51,blue-collar,married,Secondary,no,0.0,yes,no,unknown,5,may,173.0,2,-1.0,0,Unknow,no
49,blue-collar,married,Unknown,no,403.0,yes,no,unknown,5,may,241.0,2,-1.0,0,Unknow,no
48,Management,married,Secondary,no,161.0,yes,no,unknown,5,may,224.0,3,-1.0,0,Unknow,no
32,technician,divorced,Tertiary,no,2558.0,no,no,unknown,5,may,148.0,2,-1.0,0,Unknow,no
31,Administrative,single,Secondary,no,98.0,yes,no,unknown,5,may,196.0,2,-1.0,0,Unknow,no
55,Management,single,Tertiary,no,115.0,no,no,unknown,5,may,111.0,4,-1.0,0,Unknow,no
40,blue-collar,single,Secondary,no,436.0,yes,no,unknown,5,may,231.0,3,-1.0,0,Unknow,no
47,technician,married,Tertiary,no,831.0,yes,no,unknown,5,may,316.0,3,-1.0,0,Unknow,no
57,technician,married,Unknown,no,206.0,yes,no,unknown,5,may,216.0,3,-1.0,0,Unknow,no
41,blue-collar,married,Secondary,no,290.0,yes,no,unknown,5,may,240.0,2,-1.0,0,Unknow,no
48,blue-collar,married,Secondary,no,1.0,no,no,unknown,5,may,669.0,3,-1.0,0,Unknow,no
42,blue-collar,married,Unknown,no,57.0,yes,no,unknown,5,may,425.0,2,-1.0,0,Unknow,no
30,blue-collar,single,Secondary,no,-457.0,yes,no,unknown,5,may,143.0,2,-1.0,0,Unknow,no
58,Management,single,Tertiary,no,1387.0,yes,no,unknown,5,may,174.0,5,-1.0,0,Unknow,no
45,Management,divorced,Tertiary,no,24598.0,yes,no,unknown,5,may,313.0,3,-1.0,0,Unknow,no
49,blue-collar,married,Secondary,no,30.0,yes,no,unknown,5,may,135.0,4,-1.0,0,Unknow,no
42,Administrative,single,Secondary,no,1022.0,yes,no,unknown,5,may,146.0,2,-1.0,0,Unknow,no
53,technician,married,Secondary,no,56.0,yes,yes,unknown,5,may,152.0,2,-1.0,0,Unknow,no
51,Administrative,single,Secondary,yes,-2.0,no,no,unknown,5,may,402.0,3,-1.0,0,Unknow,no
32,Services,single,Secondary,no,121.0,yes,no,unknown,5,may,213.0,2,-1.0,0,Unknow,no
41,blue-collar,single,Secondary,no,842.0,yes,no,unknown,5,may,144.0,3,-1.0,0,Unknow,no
43,Management,divorced,Secondary,no,693.0,yes,no,unknown,5,may,124.0,3,-1.0,0,Unknow,no
40,blue-collar,divorced,Secondary,no,-333.0,yes,no,unknown,5,may,183.0,2,-1.0,0,Unknow,no
50,blue-collar,married,Primary,no,1533.0,yes,no,unknown,5,may,325.0,2,-1.0,0,Unknow,no
34,Management,married,Tertiary,no,46.0,yes,no,unknown,5,may,39.0,4,-1.0,0,Unknow,no
53,Services,married,Unknown,no,18.0,no,no,unknown,5,may,503.0,2,-1.0,0,Unknow,no
45,technician,married,Secondary,no,44.0,yes,no,unknown,5,may,95.0,4,-1.0,0,Unknow,no
39,blue-collar,married,Primary,no,-100.0,yes,no,unknown,5,may,680.0,2,-1.0,0,Unknow,no
44,Services,married,Tertiary,no,510.0,yes,no,unknown,5,may,421.0,4,-1.0,0,Unknow,no
55,Management,married,Tertiary,no,685.0,yes,no,unknown,5,may,174.0,3,-1.0,0,Unknow,no
46,Management,single,Tertiary,no,187.0,yes,no,unknown,5,may,113.0,2,-1.0,0,Unknow,no
45,blue-collar,married,Secondary,no,66.0,yes,no,unknown,5,may,808.0,2,-1.0,0,Unknow,no
34,Administrative,married,Secondary,no,560.0,yes,no,unknown,5,may,198.0,3,-1.0,0,Unknow,no
36,blue-collar,married,Secondary,no,0.0,yes,no,unknown,5,may,195.0,2,-1.0,0,Unknow,no
59,unknown,divorced,Unknown,no,27.0,no,no,unknown,5,may,347.0,3,-1.0,0,Unknow,no
31,Administrative,single,Secondary,no,12.0,yes,no,unknown,5,may,208.0,2,-1.0,0,Unknow,no
44,blue-collar,single,Secondary,no,34.0,yes,no,unknown,5,may,404.0,4,-1.0,0,Unknow,no
33,entrepreneur,single,Tertiary,no,1068.0,yes,no,unknown,5,may,396.0,2,-1.0,0,Unknow,no
40,blue-collar,married,Secondary,no,211.0,yes,no,unknown,5,may,216.0,4,-1.0,0,Unknow,no
46,Administrative,single,Tertiary,no,377.0,yes,no,unknown,5,may,98.0,2,-1.0,0,Unknow,no
48,Management,married,Tertiary,no,263.0,yes,no,unknown,5,may,350.0,2,-1.0,0,Unknow,no
42,Services,married,Secondary,no,1263.0,yes,no,unknown,6,may,114.0,2,-1.0,0,Unknow,no
27,Services,married,Secondary,no,8.0,yes,no,unknown,6,may,88.0,3,-1.0,0,Unknow,no
48,Administrative,married,Secondary,no,126.0,yes,yes,unknown,6,may,379.0,2,-1.0,0,Unknow,no
59,Administrative,married,Secondary,no,230.0,yes,no,unknown,6,may,190.0,3,-1.0,0,Unknow,no
46,technician,married,Tertiary,no,841.0,yes,no,unknown,6,may,158.0,1,-1.0,0,Unknow,no
38,Administrative,divorced,Secondary,no,308.0,yes,no,unknown,6,may,102.0,1,-1.0,0,Unknow,no
43,Management,divorced,Tertiary,no,1.0,yes,no,unknown,6,may,306.0,1,-1.0,0,Unknow,no
38,Administrative,divorced,Tertiary,no,86.0,yes,no,unknown,6,may,218.0,1,-1.0,0,Unknow,no
23,student,single,Secondary,no,157.0,yes,no,unknown,6,may,54.0,1,-1.0,0,Unknow,no
34,Services,married,Secondary,no,22.0,yes,no,unknown,6,may,344.0,1,-1.0,0,Unknow,no
38,Administrative,married,Secondary,no,46.0,yes,yes,unknown,6,may,195.0,1,-1.0,0,Unknow,no
37,blue-collar,married,Secondary,no,1293.0,no,no,unknown,6,may,652.0,1,-1.0,0,Unknow,no
25,Administrative,single,Secondary,no,122.0,yes,no,unknown,6,may,286.0,1,-1.0,0,Unknow,no
48,blue-collar,married,Unknown,no,131.0,yes,no,unknown,6,may,189.0,1,-1.0,0,Unknow,no
49,blue-collar,single,Secondary,no,143.0,yes,no,unknown,6,may,83.0,1,-1.0,0,Unknow,no
38,Administrative,single,Secondary,no,393.0,no,no,unknown,6,may,184.0,2,-1.0,0,Unknow,no
43,blue-collar,married,Primary,no,98.0,yes,no,unknown,6,may,235.0,1,-1.0,0,Unknow,no
33,Management,married,Tertiary,no,0.0,yes,no,unknown,6,may,290.0,1,-1.0,0,Unknow,no
55,blue-collar,married,Secondary,no,224.0,yes,no,unknown,6,may,232.0,1,-1.0,0,Unknow,no
38,blue-collar,married,Secondary,no,757.0,yes,no,unknown,6,may,133.0,1,-1.0,0,Unknow,no
49,Services,married,Secondary,no,245.0,yes,yes,unknown,6,may,318.0,1,-1.0,0,Unknow,no
40,Management,married,Secondary,no,8486.0,no,no,unknown,6,may,260.0,3,-1.0,0,Unknow,no
43,Administrative,married,Unknown,no,350.0,no,no,unknown,6,may,437.0,1,-1.0,0,Unknow,no
38,blue-collar,married,Secondary,no,20.0,yes,no,unknown,6,may,402.0,1,-1.0,0,Unknow,no
58,Services,married,Secondary,no,1667.0,yes,yes,unknown,6,may,85.0,1,-1.0,0,Unknow,no
57,technician,married,Unknown,no,345.0,yes,no,unknown,6,may,125.0,1,-1.0,0,Unknow,no
32,unemployed,married,Secondary,no,10.0,yes,no,unknown,6,may,501.0,4,-1.0,0,Unknow,no
56,Management,married,Tertiary,no,830.0,yes,yes,unknown,6,may,1201.0,1,-1.0,0,Unknow,yes
58,blue-collar,divorced,Unknown,no,29.0,yes,no,unknown,6,may,253.0,1,-1.0,0,Unknow,no
60,Retired,divorced,Secondary,no,545.0,yes,no,unknown,6,may,1030.0,1,-1.0,0,Unknow,yes
37,technician,married,Tertiary,no,8730.0,yes,no,unknown,6,may,149.0,1,-1.0,0,Unknow,no
46,technician,divorced,Tertiary,no,477.0,yes,no,unknown,6,may,114.0,1,-1.0,0,Unknow,no
27,Administrative,married,Secondary,no,4.0,yes,no,unknown,6,may,243.0,1,-1.0,0,Unknow,no
43,blue-collar,married,Secondary,no,1205.0,yes,no,unknown,6,may,769.0,2,-1.0,0,Unknow,no
32,technician,single,Secondary,no,0.0,yes,yes,unknown,6,may,135.0,3,-1.0,0,Unknow,no
40,Administrative,single,Secondary,no,263.0,yes,no,unknown,6,may,231.0,1,-1.0,0,Unknow,no
38,Administrative,married,Secondary,no,1.0,no,no,unknown,6,may,76.0,1,-1.0,0,Unknow,no
34,blue-collar,married,Secondary,no,283.0,no,yes,unknown,6,may,199.0,1,-1.0,0,Unknow,no
47,blue-collar,married,Primary,no,206.0,yes,no,unknown,6,may,152.0,1,-1.0,0,Unknow,no
42,housemaid,married,Primary,no,17.0,yes,no,unknown,6,may,124.0,1,-1.0,0,Unknow,no
48,technician,married,Secondary,no,141.0,yes,yes,unknown,6,may,424.0,1,-1.0,0,Unknow,no
29,Self-employed,single,Tertiary,no,16.0,yes,no,unknown,6,may,43.0,1,-1.0,0,Unknow,no
50,Services,married,Secondary,no,206.0,yes,no,unknown,6,may,154.0,1,-1.0,0,Unknow,no
52,technician,married,Unknown,no,7.0,no,no,unknown,6,may,203.0,2,-1.0,0,Unknow,no
50,Management,married,Tertiary,no,0.0,no,no,unknown,6,may,326.0,1,-1.0,0,Unknow,no
58,Retired,married,Tertiary,no,0.0,no,no,unknown,6,may,393.0,1,-1.0,0,Unknow,no
46,blue-collar,divorced,Primary,no,1927.0,yes,no,unknown,6,may,241.0,3,-1.0,0,Unknow,no
38,technician,married,Secondary,no,284.0,yes,no,unknown,6,may,483.0,1,-1.0,0,Unknow,no
46,blue-collar,married,Secondary,no,1660.0,yes,no,unknown,6,may,259.0,1,-1.0,0,Unknow,no
32,Services,single,Secondary,no,406.0,yes,no,unknown,6,may,227.0,1,-1.0,0,Unknow,no
51,blue-collar,married,Primary,no,230.0,yes,no,unknown,6,may,673.0,1,-1.0,0,Unknow,no
39,Administrative,single,Secondary,no,-25.0,yes,no,unknown,6,may,576.0,1,-1.0,0,Unknow,no
48,Administrative,married,Secondary,no,182.0,yes,no,unknown,6,may,180.0,2,-1.0,0,Unknow,no
36,entrepreneur,married,Tertiary,no,1169.0,yes,no,unknown,6,may,168.0,2,-1.0,0,Unknow,no
34,Administrative,divorced,Secondary,no,67.0,yes,no,unknown,6,may,90.0,1,-1.0,0,Unknow,no
40,technician,married,Secondary,no,77.0,no,no,unknown,6,may,505.0,1,-1.0,0,Unknow,no
43,unemployed,married,Secondary,no,0.0,yes,no,unknown,6,may,245.0,1,-1.0,0,Unknow,no
52,blue-collar,divorced,Primary,no,55.0,yes,yes,unknown,6,may,186.0,1,-1.0,0,Unknow,no
33,technician,married,Secondary,yes,72.0,yes,no,unknown,6,may,623.0,1,-1.0,0,Unknow,no
49,Management,single,Tertiary,no,163.0,yes,no,unknown,6,may,496.0,3,-1.0,0,Unknow,no
32,Management,single,Tertiary,no,151.0,yes,no,unknown,6,may,118.0,1,-1.0,0,Unknow,no
39,Administrative,single,Secondary,no,113.0,yes,no,unknown,6,may,342.0,1,-1.0,0,Unknow,no
40,blue-collar,married,Secondary,no,0.0,yes,no,unknown,6,may,225.0,1,-1.0,0,Unknow,no
38,technician,single,Tertiary,no,9.0,yes,no,unknown,6,may,185.0,3,-1.0,0,Unknow,no
43,Management,married,Secondary,no,375.0,yes,no,unknown,6,may,196.0,2,-1.0,0,Unknow,no
39,Services,married,Secondary,no,1142.0,yes,no,unknown,6,may,276.0,1,-1.0,0,Unknow,no
54,blue-collar,married,Primary,no,2102.0,yes,no,unknown,6,may,76.0,1,-1.0,0,Unknow,no
38,technician,single,Tertiary,no,4325.0,yes,no,unknown,6,may,87.0,1,-1.0,0,Unknow,no
40,blue-collar,married,Secondary,no,217.0,yes,no,unknown,6,may,195.0,1,-1.0,0,Unknow,no
55,Administrative,married,Secondary,no,131.0,yes,no,unknown,6,may,744.0,1,-1.0,0,Unknow,no
42,Management,married,Tertiary,no,1680.0,yes,no,unknown,6,may,765.0,1,-1.0,0,Unknow,no
39,blue-collar,married,Secondary,no,0.0,yes,no,unknown,6,may,262.0,1,-1.0,0,Unknow,no
40,blue-collar,married,Primary,no,46.0,yes,no,unknown,6,may,119.0,1,-1.0,0,Unknow,no
32,blue-collar,married,Secondary,no,320.0,yes,no,unknown,6,may,198.0,2,-1.0,0,Unknow,no
55,Administrative,married,Secondary,no,183.0,yes,no,unknown,6,may,150.0,1,-1.0,0,Unknow,no
45,blue-collar,married,Secondary,no,39.0,no,no,unknown,6,may,241.0,1,-1.0,0,Unknow,no
35,Management,single,Tertiary,no,560.0,yes,no,unknown,6,may,181.0,1,-1.0,0,Unknow,no
58,technician,divorced,Secondary,no,469.0,no,no,unknown,6,may,196.0,1,-1.0,0,Unknow,no
35,Administrative,married,Secondary,no,530.0,yes,no,unknown,6,may,149.0,1,-1.0,0,Unknow,no
49,Services,married,Primary,no,61.0,yes,no,unknown,6,may,246.0,1,-1.0,0,Unknow,no
34,technician,single,Tertiary,no,242.0,yes,no,unknown,6,may,112.0,1,-1.0,0,Unknow,no
36,blue-collar,married,Secondary,no,139.0,yes,no,unknown,6,may,309.0,2,-1.0,0,Unknow,no
24,Self-employed,single,Secondary,no,0.0,yes,no,unknown,6,may,278.0,1,-1.0,0,Unknow,no
34,technician,married,Secondary,no,367.0,yes,no,unknown,6,may,140.0,1,-1.0,0,Unknow,no
51,Administrative,divorced,Secondary,no,228.0,yes,no,unknown,6,may,136.0,1,-1.0,0,Unknow,no
39,technician,single,Unknown,no,45248.0,yes,no,unknown,6,may,1623.0,1,-1.0,0,Unknow,yes
50,Self-employed,married,Unknown,no,-84.0,yes,no,unknown,6,may,101.0,1,-1.0,0,Unknow,no
32,Services,single,Secondary,no,310.0,yes,no,unknown,6,may,144.0,1,-1.0,0,Unknow,no
42,blue-collar,married,Unknown,no,132.0,yes,no,unknown,6,may,238.0,1,-1.0,0,Unknow,no
50,technician,married,Secondary,no,797.0,yes,no,unknown,6,may,354.0,1,-1.0,0,Unknow,no
40,Services,married,Secondary,no,71.0,no,no,unknown,6,may,79.0,1,-1.0,0,Unknow,no
46,Management,divorced,Unknown,no,2.0,yes,no,unknown,6,may,187.0,1,-1.0,0,Unknow,no
37,Management,married,Tertiary,no,231.0,yes,yes,unknown,6,may,451.0,2,-1.0,0,Unknow,no
34,blue-collar,married,Secondary,no,270.0,yes,yes,unknown,6,may,159.0,1,-1.0,0,Unknow,no
44,blue-collar,married,Secondary,no,274.0,yes,yes,unknown,6,may,409.0,1,-1.0,0,Unknow,no
40,Administrative,single,Secondary,no,-109.0,yes,yes,unknown,6,may,170.0,1,-1.0,0,Unknow,no
37,technician,married,Secondary,no,1.0,yes,no,unknown,6,may,608.0,1,-1.0,0,Unknow,yes
33,blue-collar,single,Secondary,yes,-60.0,no,no,unknown,6,may,243.0,1,-1.0,0,Unknow,no
35,blue-collar,married,Secondary,no,89.0,yes,no,unknown,6,may,145.0,2,-1.0,0,Unknow,no
58,blue-collar,divorced,Secondary,no,-11.0,no,no,unknown,6,may,112.0,1,-1.0,0,Unknow,no
39,blue-collar,married,Primary,no,0.0,yes,no,unknown,6,may,262.0,2,-1.0,0,Unknow,no
43,blue-collar,married,Secondary,no,-509.0,yes,no,unknown,6,may,124.0,1,-1.0,0,Unknow,no
39,unemployed,married,Primary,no,408.0,yes,no,unknown,6,may,53.0,1,-1.0,0,Unknow,no
36,Services,single,Primary,no,58.0,yes,no,unknown,6,may,134.0,1,-1.0,0,Unknow,no
57,Retired,single,Secondary,no,1640.0,no,yes,unknown,6,may,204.0,4,-1.0,0,Unknow,no
36,Administrative,single,Secondary,no,20.0,yes,no,unknown,6,may,186.0,1,-1.0,0,Unknow,no
50,blue-collar,married,Primary,no,71.0,yes,no,unknown,6,may,678.0,1,-1.0,0,Unknow,no
55,blue-collar,married,Secondary,no,52.0,yes,no,unknown,6,may,182.0,1,-1.0,0,Unknow,no
44,Self-employed,married,Tertiary,no,292.0,yes,no,unknown,6,may,162.0,1,-1.0,0,Unknow,no
44,Services,divorced,Secondary,no,424.0,yes,no,unknown,6,may,27.0,1,-1.0,0,Unknow,no
39,housemaid,single,Primary,no,109.0,yes,no,unknown,6,may,699.0,3,-1.0,0,Unknow,no
46,blue-collar,married,Unknown,no,1044.0,yes,no,unknown,6,may,43.0,1,-1.0,0,Unknow,no
39,blue-collar,married,Secondary,no,983.0,yes,no,unknown,6,may,97.0,1,-1.0,0,Unknow,no
34,Administrative,married,Secondary,no,869.0,no,no,unknown,6,may,1677.0,1,-1.0,0,Unknow,yes
40,blue-collar,married,Primary,no,668.0,yes,no,unknown,6,may,283.0,2,-1.0,0,Unknow,no
50,Management,married,Tertiary,no,964.0,yes,no,unknown,6,may,323.0,1,-1.0,0,Unknow,no
31,Management,single,Secondary,no,301.0,yes,no,unknown,6,may,82.0,1,-1.0,0,Unknow,no
37,Administrative,single,Secondary,no,140.0,yes,no,unknown,6,may,310.0,1,-1.0,0,Unknow,no
39,Management,single,Secondary,no,1877.0,yes,no,unknown,6,may,185.0,1,-1.0,0,Unknow,no
51,blue-collar,married,Primary,no,1127.0,yes,no,unknown,6,may,47.0,1,-1.0,0,Unknow,no
41,technician,married,Secondary,no,871.0,yes,no,unknown,6,may,145.0,1,-1.0,0,Unknow,no
41,technician,married,Secondary,no,767.0,yes,yes,unknown,6,may,204.0,1,-1.0,0,Unknow,no
43,blue-collar,married,Secondary,no,0.0,no,no,unknown,6,may,187.0,1,-1.0,0,Unknow,no
30,Services,single,Secondary,no,209.0,yes,no,unknown,6,may,30.0,2,-1.0,0,Unknow,no
54,Management,divorced,Primary,no,0.0,no,no,unknown,6,may,472.0,1,-1.0,0,Unknow,no
43,blue-collar,divorced,Secondary,no,110.0,yes,yes,unknown,6,may,448.0,1,-1.0,0,Unknow,no
59,Management,divorced,Tertiary,no,-76.0,yes,yes,unknown,6,may,264.0,1,-1.0,0,Unknow,no
47,technician,married,Unknown,no,178.0,yes,no,unknown,6,may,169.0,1,-1.0,0,Unknow,no
40,blue-collar,married,Primary,no,-66.0,yes,no,unknown,6,may,288.0,1,-1.0,0,Unknow,no
32,technician,married,Secondary,no,0.0,yes,no,unknown,6,may,176.0,2,-1.0,0,Unknow,no
29,blue-collar,married,Secondary,no,1.0,yes,no,unknown,6,may,215.0,1,-1.0,0,Unknow,no
36,blue-collar,married,Secondary,no,0.0,yes,no,unknown,6,may,337.0,1,-1.0,0,Unknow,no
55,unemployed,married,Tertiary,no,5345.0,no,no,unknown,6,may,278.0,1,-1.0,0,Unknow,no
30,blue-collar,divorced,Secondary,no,-209.0,yes,no,unknown,6,may,188.0,2,-1.0,0,Unknow,no
39,Administrative,single,Secondary,no,0.0,yes,no,unknown,6,may,174.0,2,-1.0,0,Unknow,no
39,blue-collar,divorced,Secondary,no,42.0,yes,no,unknown,6,may,226.0,2,-1.0,0,Unknow,no
50,blue-collar,divorced,Secondary,no,41.0,yes,no,unknown,6,may,190.0,1,-1.0,0,Unknow,no
44,blue-collar,married,Secondary,no,-99.0,yes,no,unknown,6,may,111.0,2,-1.0,0,Unknow,no
37,technician,single,Secondary,no,17.0,yes,no,unknown,6,may,164.0,1,-1.0,0,Unknow,no
46,Administrative,married,Primary,no,276.0,yes,yes,unknown,6,may,157.0,2,-1.0,0,Unknow,no
32,technician,single,Unknown,no,-170.0,no,no,unknown,6,may,46.0,1,-1.0,0,Unknow,no
37,Management,single,Tertiary,no,230.0,yes,yes,unknown,6,may,374.0,1,-1.0,0,Unknow,no
29,blue-collar,married,Secondary,no,9.0,yes,no,unknown,6,may,349.0,1,-1.0,0,Unknow,no
41,blue-collar,married,Secondary,no,946.0,yes,no,unknown,6,may,325.0,1,-1.0,0,Unknow,no
45,blue-collar,married,Primary,no,1297.0,yes,no,unknown,6,may,233.0,2,-1.0,0,Unknow,no
57,Retired,divorced,Secondary,no,-331.0,yes,no,unknown,6,may,531.0,1,-1.0,0,Unknow,no
48,blue-collar,single,Secondary,no,44.0,yes,no,unknown,6,may,153.0,1,-1.0,0,Unknow,no
60,Retired,married,Secondary,yes,15.0,no,no,unknown,6,may,80.0,1,-1.0,0,Unknow,no
26,Administrative,single,Secondary,no,712.0,yes,no,unknown,6,may,232.0,1,-1.0,0,Unknow,no
58,Retired,married,Secondary,no,5435.0,yes,no,unknown,6,may,118.0,1,-1.0,0,Unknow,no
34,Administrative,married,Secondary,no,507.0,yes,no,unknown,6,may,190.0,1,-1.0,0,Unknow,no
55,unemployed,divorced,Secondary,no,387.0,yes,no,unknown,6,may,918.0,1,-1.0,0,Unknow,yes
41,blue-collar,married,Primary,no,0.0,yes,yes,unknown,6,may,238.0,1,-1.0,0,Unknow,no
50,Management,divorced,Secondary,no,1716.0,yes,no,unknown,6,may,82.0,1,-1.0,0,Unknow,no
49,entrepreneur,married,Secondary,no,167.0,yes,yes,unknown,6,may,198.0,3,-1.0,0,Unknow,no
44,Administrative,married,Unknown,no,40.0,no,yes,unknown,6,may,160.0,2,-1.0,0,Unknow,no
44,blue-collar,married,Primary,no,148.0,yes,no,unknown,6,may,211.0,1,-1.0,0,Unknow,no
31,technician,married,Secondary,no,17.0,yes,yes,unknown,6,may,120.0,1,-1.0,0,Unknow,no
34,blue-collar,single,Tertiary,no,1011.0,yes,no,unknown,6,may,136.0,1,-1.0,0,Unknow,no
46,Management,single,Unknown,no,1527.0,yes,no,unknown,6,may,269.0,1,-1.0,0,Unknow,no
42,Management,married,Tertiary,no,744.0,no,no,unknown,6,may,157.0,1,-1.0,0,Unknow,no
52,Administrative,married,Secondary,no,484.0,yes,no,unknown,6,may,128.0,1,-1.0,0,Unknow,no
